title,slug,chapter_type,abbreviation,parent_organization,organization_family,war_period,war_period_name,state,state_slug,county,county_slug,geo_tag,address_line1,city,postal_code,latitude,longitude,has_location,phone,email,website,post_number
Robert L Crites  Jr. #624,mcl-det-624-co,local,Det 624,mcl_co_08005,MCL,world-war-1,,CO,colorado,Mesa County,,co_08077,Western One Source,482 28 Road,,39.075072,-108.533294,True,970-270-1989,mrid1351@aol.com,,624
Royal Gorge #1318,mcl-det-1318-co,local,Det 1318,mcl_co_08005,MCL,world-war-1,,CO,colorado,Fremont County,,co_08043,215 N Cottonwood Ave,Canon City,81215,38.449345,-105.214809,True,719-275-7815,bubba1030@aol.com,,1318
San Juan Mountain #1104,mcl-det-1104-co,local,Det 1104,mcl_co_08005,MCL,world-war-1,,CO,colorado,La Plata County,,co_08067,East 2nd Ave & 9th Street,Durango,81303,37.273116,-107.879358,True,,,,1104
Union Colony Marines #1093,mcl-det-1093-co,local,Det 1093,mcl_co_08005,MCL,world-war-1,,CO,colorado,Weld County,,co_08123,VFW POST 2121,2514 7TH AVE GREELEY,80631,40.396406,-104.689469,True,970-539-0948,f14_mech@msn.com,,1093
Whipple-Coffey #1441,mcl-det-1441-co,local,Det 1441,mcl_co_08005,MCL,world-war-1,,CO,colorado,Broomfield County,,co_08014,Rocky Mountain Airport 11755 Airport Way,Broomfield,80021,39.914811,-105.118982,True,970-616-2526,marinegregkubler@gmail.com,,1441
Windsor Marines #904,mcl-det-904-co,local,Det 904,mcl_co_08005,MCL,world-war-1,,CO,colorado,Denver County,,co_08031,597 S Clinton St,Denver,80247,39.705612,-104.877536,True,720-216-0993,donalddhowell@aol.com,,904
Brass City Memorial #31,mcl-det-31-ct,local,Det 31,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,New Haven County,,ct_09009,2205 BALDWIN STREET WHEELER YOUNG VFW POST 201,Waterbury,,41.522304,-73.040164,True,(203) 217-0438,brigmarine58@gmail.com ,,31
Greater Bridgeport #654,mcl-det-654-ct,local,Det 654,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,Fairfield County,,ct_09001,Catholic War Vets Facility: 40 Alfred St. Bridgeport,,06605,41.154001,-73.218328,True,208-843-1244,hodgesadele@yahoo.com,,654
Hardware City #781,mcl-det-781-ct,local,Det 781,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,Hartford County,,ct_09003,VFW Hall 152 Massirio Drive,Berlin,06037,41.649868,-72.7706,True,860-877-9092,alurso@cox.net,,781
Hat City #36,mcl-det-36-ct,local,Det 36,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,Litchfield County,,ct_09005,Memorial Dr in Rogers Park Pat Waldron Veterans Hall,Danbury,,41.38309,-73.44086,True,,,wjm6737@yahoo.com,36
Housatonic #1129,mcl-det-1129-ct,local,Det 1129,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,Fairfield County,,ct_09001,100 Veterans Blvd,Stratford,06615,41.198043,-73.121855,True,425-201-5843,Rcruciani@proximospirits.com,,1129
Lock City #910,mcl-det-910-ct,local,Det 910,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,Fairfield County,,ct_09001,937 Hope St. Glenbrook Athletic Club,STAMFORD,,41.09082,-73.517696,True,(203) 348-6392,,,910
Mahackemo #37,mcl-det-37-ct,local,Det 37,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,Fairfield County,,ct_09001,60 County Street American Legion Post 12,Norwalk,06851,41.123965,-73.390216,True,(203) 866-9302,danielcaporale@att.net,,37
Northwest #42,mcl-det-42-ct,local,Det 42,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,Columbia County,,ny_36021,104 S Canaan Rd,Canaan,06018,42.03031,-73.3287,True,860-248-1386,russellduntz@gmail.com,,42
Paul C Houghton #681,mcl-det-681-ct,local,Det 681,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,Windham County,,ct_09015,VRW #5446: 7 Winsor Ave,Plainfield,06374,41.681249,-71.918107,True,860-753-1444,wlee7259@sbcglobal.net,,681
Peter P. Monaco  Jr. #40,mcl-det-40-ct,local,Det 40,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,Tolland County,,ct_09013,980 Chestnut Hill Rd,South Glastonbury,06073,41.730636,-72.577091,True,860-218-5596,mannyjim141@gmail.com,,40
Putnam County #242,mcl-det-242-ct,local,Det 242,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,Litchfield County,,ct_09005,,,,41.42195,-73.678043,True,845-612-4551,duncanj1@comcast.net,,242
Ridgefield #44,mcl-det-44-ct,local,Det 44,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,Fairfield County,,ct_09001,31 Halpin Lane Detachment Home,Ridgefield,,41.282314,-73.487672,True,,,,44
Silver City #45,mcl-det-45-ct,local,Det 45,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,Hartford County,,ct_09003,,,,41.54011,-72.81888,True,TBD,TBD,,45
Southington Memorial #46,mcl-det-46-ct,local,Det 46,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,Hartford County,,ct_09003,American Legion Hall 64 Main St,Southington,06489,41.6009,-72.878891,True,860-209-2267,rsorbello617@gmail.com,,46
Thames River #1334,mcl-det-1334-ct,local,Det 1334,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,New London County,,ct_09011,Montville VFW 10060  91 Raymond Hill Rd,Montville,,41.456903,-72.107551,True,860-823-8464,,,1334
Torrington Memorial #1142,mcl-det-1142-ct,local,Det 1142,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,New Haven County,,ct_09009,153 South Main St. Torrington Armory,TORRINGTON,,41.797314,-73.120834,True,,,rourick423@yahoo.com,1142
Valley #48,mcl-det-48-ct,local,Det 48,mcl_ct_09007,MCL,world-war-1,,CT,connecticut,New Haven County,,ct_09009,56 WEST ST Detachment Home,SEYMOUR,,41.394119,-73.07903,True,203-305-9232,derbabianj@gmail.com,,48
Central Delaware #768,mcl-det-768-de,local,Det 768,mcl_de_10005,MCL,world-war-1,,DE,delaware,Kent County,,de_10001,13 Nobles Pond Crossing,Dover,19904,39.166602,-75.531698,True,302-734-8658,bsly142@aol.com,,768
Delaware Devil Dogs #780,mcl-det-780-de,local,Det 780,mcl_de_10005,MCL,world-war-1,,DE,delaware,Wicomico County,,md_24045,9767 Middleford Rd,Seaford,19973,38.660321,-75.575858,True,302-956-0599,b.crismond@yahoo.com,,780
Diamond State #704,mcl-det-704-de,local,Det 704,mcl_de_10005,MCL,world-war-1,,DE,delaware,Sussex County,,de_10005,American Legion Post 28,31768 Legion Road,,38.618354,-75.19708,True,301-775-3835,oxenrider@yahoo.com,,704
General Thomas Holcomb #814,mcl-det-814-de,local,Det 814,mcl_de_10005,MCL,world-war-1,,DE,delaware,Cecil County,,md_24015,Legends Restaurant: 201 N Dupont Hwy,New Castle,19720,39.728638,-75.646474,True,302-588-1542,oilworks32@verizon.net,,814
'September 11' #1092,mcl-det-1092-fl,local,Det 1092,mcl_fl_12095,MCL,world-war-1,,FL,florida,Osceola County,,fl_12097,915 New York Ave,Saint Cloud,34769,28.249482,-81.283114,True,407-928-3163,keith.dinatale@gmail.com,,1092
"1st Sgt. Burdett W Loucks, Jr. #876",mcl-det-876-fl,local,Det 876,mcl_fl_12095,MCL,world-war-1,,FL,florida,Flagler County,,fl_12035,AMVETS Post 113,3400 Steel Rail Dr.,,29.509508,-81.270063,True,404-975-7243,eddietodd54@gmail.com,,876
Arthur R Meyer  Jr #472,mcl-det-472-fl,local,Det 472,mcl_fl_12095,MCL,world-war-1,,FL,florida,Leon County,,fl_12073,Chow Time Grill and Buffet: 1849 Capital Cir NE,Tallahassee,32308,30.455176,-84.239378,True,850-296-5555,marc682@centurylink.net,,472
Barefoot Bay #918,mcl-det-918-fl,local,Det 918,mcl_fl_12095,MCL,world-war-1,,FL,florida,Brevard County,,fl_12009,BLDG D/E: 1225 Barefoot Blvd,Barefoot Bay,32976,27.88962,-80.528266,True,772-519-1578,flightmedicac399@aol.com,,918
Bill Hughes Leatherneck #1240,mcl-det-1240-fl,local,Det 1240,mcl_fl_12095,MCL,world-war-1,,FL,florida,Lake County,,fl_12069,The Fish Camp Restaurant,901 Lakeshore Blvd,,28.810573,-81.736712,True,352-516-5267,tfbinkley@gmail.com,,1240
Brevard County #513,mcl-det-513-fl,local,Det 513,mcl_fl_12095,MCL,world-war-1,,FL,florida,Osceola County,,fl_12097,400 South Sykes Parkway,Merritt Island,32952,28.350687,-80.6824,True,330-324-2080,c.betz.mcl@gmail.com,,513
Broward Law Enforcement #549,mcl-det-549-fl,local,Det 549,mcl_fl_12095,MCL,world-war-1,,FL,florida,Broward County,,fl_12011,41 N E 1st Ct,Dania Beach,33004,26.053834,-80.142508,True,954-494-9999,guyroyplt135@yahoo.com,,549
Captain 'Tiger' Mayberry #658,mcl-det-658-fl,local,Det 658,mcl_fl_12095,MCL,world-war-1,,FL,florida,Volusia County,,fl_12127,VFW Post 3282,5810 S Williamson Blvd,,29.102967,-81.031461,True,386-453-3948,fireout82000@yahoo.com,,658
Charlotte County #756,mcl-det-756-fl,local,Det 756,mcl_fl_12095,MCL,world-war-1,,FL,florida,Charlotte County,,fl_12015,3152 Harbor Blvd,Port Charlotte,33950,26.984015,-82.09566,True,813-300-2532,shelley@marinaparkrealty.com,,756
Col Phillip C De Long #1267,mcl-det-1267-fl,local,Det 1267,mcl_fl_12095,MCL,world-war-1,,FL,florida,Sumter County,,fl_12119,Bacall Rec Center: 2041 Canal St,The Villages,32162,28.883834,-81.972682,True,315-420-0143,wordenjune@gmail.com,,1267
Cpl Larry E. Smedley #64,mcl-det-64-fl,local,Det 64,mcl_fl_12095,MCL,world-war-1,,FL,florida,Seminole County,,fl_12117,491 W. Broadway St.,Oviedo,32765,28.600672,-81.410086,True,386-228-5521,shsims51@gmail.com,,64
Daniel J Daly #1002,mcl-det-1002-fl,local,Det 1002,mcl_fl_12095,MCL,world-war-1,,FL,florida,Pasco County,,fl_12101,18940 Drayton St,Spring Hill,34610,28.433029,-82.531532,True,(352) 398-9349,seminole8819@yahoo.com,,1002
DeSoto #588,mcl-det-588-fl,local,Det 588,mcl_fl_12095,MCL,world-war-1,,FL,florida,Manatee County,,fl_12081,MCL Detachment,5225 26th St W,,27.44833,-82.58758,True,757-338-5277,mcl588commandant@gmail.com,,588
E T Brisson #63,mcl-det-63-fl,local,Det 63,mcl_fl_12095,MCL,world-war-1,,FL,florida,Lee County,,fl_12071,Faith Lutheran Church 4150 GOODLETTE ROAD,Naples,34119,26.198002,-81.791206,True,239-777-0354,srichardson236@gmail.com,,63
Emerald Coast #915,mcl-det-915-fl,local,Det 915,mcl_fl_12095,MCL,world-war-1,,FL,florida,Okaloosa County,,fl_12091,American Legion Post #221,444 E John Sims Pkwy,,30.391046,-86.487916,True,850-603-7033,jtdahling@cox.net,,915
Everett P Pope #1017,mcl-det-1017-fl,local,Det 1017,mcl_fl_12095,MCL,world-war-1,,FL,florida,Camden County,,ga_13039,626 South 3rd St,Fernandina Beach,32034,30.663288,-81.463506,True,303-396-4434,pre1020@gmail.com,,1017
Gator #990,mcl-det-990-fl,local,Det 990,mcl_fl_12095,MCL,world-war-1,,FL,florida,Gilchrist County,,fl_12041,14805 NW 140th St,Alachua,32616,29.790732,-82.493944,True,352-339-0597,yakmarine2098@yahoo.com,,990
Gen A A Vandegrift #68,mcl-det-68-fl,local,Det 68,mcl_fl_12095,MCL,world-war-1,,FL,florida,Palm Beach County,,fl_12099,1226 Marine Drive,West Palm Beach,33409,26.691715,-80.140629,True,,mcldet68@gmail.com,,68
Gen Roy S Geiger #1047,mcl-det-1047-fl,local,Det 1047,mcl_fl_12095,MCL,world-war-1,,FL,florida,St. Johns County,,fl_12109,34 Industrial Loop,Unit 208,,30.180693,-81.712344,True,217-497-9420,retmar54@hotmail.com,,1047
Gulf Coast #643,mcl-det-643-fl,local,Det 643,mcl_fl_12095,MCL,world-war-1,,FL,florida,Sarasota County,,fl_12115,Elks Lodge #1854,1021 Discovery Way,,27.118963,-82.442168,True,916-934-3134,pkahle@comcast.net,,643
Heart of Florida #1107,mcl-det-1107-fl,local,Det 1107,mcl_fl_12095,MCL,world-war-1,,FL,florida,Polk County,,fl_12105,Polk County Sheriffs office,Community Room: 3635 Ave G NW,,28.034318,-81.730197,True,863-669-7303,sidler.georgeallen@gmail.com,,1107
Holiday #567,mcl-det-567-fl,local,Det 567,mcl_fl_12095,MCL,world-war-1,,FL,florida,Pasco County,,fl_12101,7241 Baillie Drive,New Port Richey,34653,28.253603,-82.707991,True,919-360-0541,mcl567commandant@gmail.com,,567
Indian River #58,mcl-det-58-fl,local,Det 58,mcl_fl_12095,MCL,world-war-1,,FL,florida,Brevard County,,fl_12009,VVIRC: 1956 41st Ave,Vero Beach,32960,27.642284,-80.457498,True,  (772) 321-1508,dphace@aol.com,,58
Intracoastal #1058,mcl-det-1058-fl,local,Det 1058,mcl_fl_12095,MCL,world-war-1,,FL,florida,Broward County,,fl_12011,American Legion Post 142,171 SW 2nd St,,26.229685,-80.125382,True,612-845-8482,burns2065@gmail.com,,1058
J R Spears #66,mcl-det-66-fl,local,Det 66,mcl_fl_12095,MCL,world-war-1,,FL,florida,Escambia County,,fl_12033,Air Force ROTC Bldg,,,30.52256,-87.190006,True,850-860-9693,thomasdrichey@gmail.com,,66
Jack Ivy #666,mcl-det-666-fl,local,Det 666,mcl_fl_12095,MCL,world-war-1,,FL,florida,St. Lucie County,,fl_12111,American Legion Post 318 1000 Savannah Club Blvd,Port St. Lucie,34952,27.312326,-80.310365,True,850-890-2401,hansen112@aol.com,,666
Jacksonville #59,mcl-det-59-fl,local,Det 59,mcl_fl_12095,MCL,world-war-1,,FL,florida,Duval County,,fl_12031,Five Star Veterans Center,40 Acme St,,30.315004,-81.572936,True,904-219-8569,leismanj@bellsouth.net,,59
L/Cpl Justin J Wilson #1045,mcl-det-1045-fl,local,Det 1045,mcl_fl_12095,MCL,world-war-1,,FL,florida,St. Lucie County,,fl_12111,BPO Elks Lodge,1001 South Kanner Hwy,,27.272444,-80.285517,True,772-521-2462,alexanderhmcl@gmail.com,,1045
MGySgt James 'Pops' Sumner #65,mcl-det-65-fl,local,Det 65,mcl_fl_12095,MCL,world-war-1,,FL,florida,Washington County,,fl_12133,VFW 2136 Sherman Ave,Panama City,32404,30.112103,-85.601732,True,850-319-7562,BrianPierceUSMCemail@gmail.com,,65
Major B F Hickey #57,mcl-det-57-fl,local,Det 57,mcl_fl_12095,MCL,world-war-1,,FL,florida,Pinellas County,,fl_12103,VFW Post 4364,5773 62nd St N,,27.8238,-82.720111,True,910-581-0291,etsai0369.mcl@gmail.com,,57
Malcolm B MacLean #1144,mcl-det-1144-fl,local,Det 1144,mcl_fl_12095,MCL,world-war-1,,FL,florida,Volusia County,,fl_12127,VFW Post 2380: 510 S Alabama Ave,Deland,32724,29.020612,-81.301487,True,386-341-3595,gltheel@gmail.com,,1144
Marathon FL Devil Dogs #1216,mcl-det-1216-fl,local,Det 1216,mcl_fl_12095,MCL,world-war-1,,FL,florida,Monroe County,,fl_12087,American Legion Post #154,4115 Overseas Hwy,,24.720646,-81.062414,True,305-731-6615,beloco10@att.net,,1216
Marine Forever #1440,mcl-det-1440-fl,local,Det 1440,mcl_fl_12095,MCL,world-war-1,,FL,florida,Hillsborough County,,fl_12057,Lutz Communtiy Circle 98 1st Ave NW,Lutz,33548,28.191104,-82.459447,True,(H) 813-935-5890 (C) 813-317-8910,charbillback@yahoo.com,,1440
Marion #61,mcl-det-61-fl,local,Det 61,mcl_fl_12095,MCL,world-war-1,,FL,florida,Marion County,,fl_12083,823 NW 26th St,Ocala,34475,29.213475,-82.142915,True,291-578-7069,mclfl061cmdt@gmail.com,,61
Morris F Dixon Jr #54,mcl-det-54-fl,local,Det 54,mcl_fl_12095,MCL,world-war-1,,FL,florida,Pinellas County,,fl_12103,830 N Belcher Rd Clearwater,FL 33765,,27.979175,-82.754054,True,727-517-6408,ronaldashley1@mac.com,,54
North Lake #662,mcl-det-662-fl,local,Det 662,mcl_fl_12095,MCL,world-war-1,,FL,florida,Sumter County,,fl_12119,105 S Kaolin St,Leesburg,34748,28.856031,-81.909772,True,262-244-1195,fisherman53018@yahoo.com,,662
North Port #948,mcl-det-948-fl,local,Det 948,mcl_fl_12095,MCL,world-war-1,,FL,florida,Sarasota County,,fl_12115,VFW 8203 4860 Trott Circle,North Port,34287,27.051685,-82.24354,True,941-416-4231,Alanmonacelli6411@gmail.com,,948
Ocala West #1072,mcl-det-1072-fl,local,Det 1072,mcl_fl_12095,MCL,world-war-1,,FL,florida,Marion County,,fl_12083,9048 SW SR 200,Ocala,34481,29.066705,-82.26914,True,352-237-4242,edkrecz13@msn.com,,1072
Oldest City #383,mcl-det-383-fl,local,Det 383,mcl_fl_12095,MCL,world-war-1,,FL,florida,Flagler County,,fl_12035,1420 SR-A1A South,St. Augustine,32080,29.873213,-81.283746,True,904-955-2389,chopper_55@comcast.net,,383
PFC Bruce W Carter #52,mcl-det-52-fl,local,Det 52,mcl_fl_12095,MCL,world-war-1,,FL,florida,Miami-Dade County,,fl_12086,Miami Military Museum and Memorial,12460 SW 152 St,,25.74787,-80.259615,True,786-426-1431,mikeraigoso@yahoo.com,,52
PFC Paul E Ison #60,mcl-det-60-fl,local,Det 60,mcl_fl_12095,MCL,world-war-1,,FL,florida,Lee County,,fl_12071,4522 Del Prado Blvd S,Cape Coral,33904,26.561664,-81.953618,True,239-677-9592,0311fury@gmail.com,,60
PFC Samuel R Wall #1139,mcl-det-1139-fl,local,Det 1139,mcl_fl_12095,MCL,world-war-1,,FL,florida,Citrus County,,fl_12017,VFW 4252 3190 N Carl G Rose Hwy,Hernando,34462,28.909335,-82.376108,True,352-201-8334,mistymeadows@tampabay.rr.com,,1139
S/Sgt Ted Archambualt #819,mcl-det-819-fl,local,Det 819,mcl_fl_12095,MCL,world-war-1,,FL,florida,Citrus County,,fl_12017,American Legion Post #155,6585 W Gulf to Lake Hwy,,28.919363,-82.470652,True,352-503-7248 / 352-601-2090,819mcl2@gmail.com,,819
Sgt Walter P Ryan #1226,mcl-det-1226-fl,local,Det 1226,mcl_fl_12095,MCL,world-war-1,,FL,florida,Hillsborough County,,fl_12057,American Legion Post #148: 7240 US Hwy 301,Riverview,33578,27.87564,-82.326363,True,813-503-0390,ronessick@aol.com,,1226
SgtMaj Michael S Curtin #1124,mcl-det-1124-fl,local,Det 1124,mcl_fl_12095,MCL,world-war-1,,FL,florida,Hillsborough County,,fl_12057,VFW POST 8154: 9154 Paul Buckman Hwy 39,Zephyrhills,33542,28.215165,-82.178917,True,703-851-3719,ntercptr8511@gmail.com,,1124
SgtMaj Thomas H Griggs Jr #1086,mcl-det-1086-fl,local,Det 1086,mcl_fl_12095,MCL,world-war-1,,FL,florida,Suwannee County,,fl_12121,American Legion Post 57,2602 SW Marion Blvd,,30.153401,-82.645014,True,,rtedgar24@gmail.com,,1086
South Lake Det #1120,mcl-det-1120-fl,local,Det 1120,mcl_fl_12095,MCL,world-war-1,,FL,florida,Orange County,,fl_12095,,,,28.557347,-81.769519,True,407-923-3544,jahidicon30@gmail.com,,1120
Spring Hill #708,mcl-det-708-fl,local,Det 708,mcl_fl_12095,MCL,world-war-1,,FL,florida,Hernando County,,fl_12053,8405 Sunshine Grove Road,Brooksville,34613,28.55224,-82.501217,True,352-263-7017,jimbravico@yahoo.com,,708
Tamarac #755,mcl-det-755-fl,local,Det 755,mcl_fl_12095,MCL,world-war-1,,FL,florida,Broward County,,fl_12011,1791 Mears Parkway,Margate,33066-3748,26.250191,-80.197761,True,954-648-7887,diverplus@aol.com,,755
Tri-County #1018,mcl-det-1018-fl,local,Det 1018,mcl_fl_12095,MCL,world-war-1,,FL,florida,Dixie County,,fl_12029,1381 NE 82 Ave,Old Town,32680,29.603858,-82.993441,True,352-210-7594,hrv1936@gmail.com,,1018
'Jake' Puryear #1020,mcl-det-1020-ga,local,Det 1020,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Floyd County,,ga_13115,VFW Post 4911 2632 CEDARTOWN HWY,ROME,,34.258237,-85.169044,True,979-204-4738,jdmcguire0302@gmail.com,,1020
1st Sgt Charles F Waller #1040,mcl-det-1040-ga,local,Det 1040,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Troup County,,ga_13285,140 Ragland Street,LaGrange,30241,33.036786,-85.006691,True,706-882-1362,gmjoecameron@gmail.com,,1040
Central Georgia #1373,mcl-det-1373-ga,local,Det 1373,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Houston County,,ga_13153,VFW Post 6126,Perry GA 31069,,32.600482,-83.658875,True,849-441-9636,reginald.brand@yahoo.com,,1373
Columbus #1402,mcl-det-1402-ga,local,Det 1402,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Chattahoochee County,,ga_13053,VFW Post 665,1824 Victory Dr,,32.44296,-84.970224,True,706-577-4763,eaton.brent@gmail.com,,1402
Cpl Glenn Pair #1309,mcl-det-1309-ga,local,Det 1309,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Whitfield County,,ga_13313,Family Support Council,1529 Waring Road,,34.801628,-84.962582,True,706-581-5821,tbrock@thethaymesgroup.com,,1309
Currahee Mountain #1303,mcl-det-1303-ga,local,Det 1303,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Stephens County,,ga_13257,96 Hillside Dr,Toccoa,30577,34.575615,-83.325873,True,228-342-5359,davecornellus@mailo.com,,1303
DLC Marines #1462,mcl-det-1462-ga,local,Det 1462,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Laurens County,,ga_13175,110 W Jackson St,Dublin,31021,32.539714,-82.905032,True,478-484-0580,billy.knowlesusmc@yahoo.com,,1462
Dog Company #564,mcl-det-564-ga,local,Det 564,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Bryan County,,ga_13029,AMERICAN LEGION POST 135: 1108 BULL ST,SAVANNAH,31401,31.847555,-81.418576,True,,tuck1me@aol.com,,564
Gen Ray Davis - MOH #1188,mcl-det-1188-ga,local,Det 1188,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Walton County,,ga_13297,6700 American Legion Rd NE,Conyers GA 30012,,33.599486,-83.850607,True,404-641-0295,kww002@gmail.com,,1188
Georgia Devil Dog #952,mcl-det-952-ga,local,Det 952,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Gwinnett County,,ga_13135,415 Peachtree Industrial Blvd,Suwanee,30024,34.064932,-84.074021,True,678-372-6045,,,952
Glynco #716,mcl-det-716-ga,local,Det 716,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Mcintosh County,,ga_13191,380 Millenium Blvd,Brunswick,31525,31.245241,-81.502976,True,912-264-0908,,,716
Joseph Schmittou #1083,mcl-det-1083-ga,local,Det 1083,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Jackson County,,ga_13157,105 Crane Drive,Athens,30606,33.946546,-83.410179,True,770-375-8531,hotstang71@gmail.com,,1083
Kings Bay #1229,mcl-det-1229-ga,local,Det 1229,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Camden County,,ga_13039,203 Wheeler St,St Marys,31558,30.722356,-81.549889,True,912-882-3977,williamseb9d9@gmail.com,,1229
L/Cpl Squire 'Skip' Wells #647,mcl-det-647-ga,local,Det 647,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Cobb County,,ga_13067,Come-N-Get It 1409 Church St Ext NW,Marietta,30060,33.924012,-84.471968,True,678-270-8002,mcldet647@gmail.com,,647
Lake Blue Ridge #1438,mcl-det-1438-ga,local,Det 1438,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Fannin County,,ga_13111,501 Industrial Park,Blue Ridge,30513,34.88561,-84.31157,True,404-273-2834,sgreene2834@aol.com,,1438
Lt Col Jimmie Dyess #921,mcl-det-921-ga,local,Det 921,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Richmond County,,ga_13245,90 Millede Rd,Augusta,30904,33.456404,-82.043212,True,706-829-2101,jblanchard.sr.jge@gmail.com,,921
Maj Lawrence Des Jardines #1260,mcl-det-1260-ga,local,Det 1260,mcl_ga_13063,MCL,world-war-1,,GA,georgia,Lee County,,ga_13177,River Pointe Golf Course,801 River Pointe Dr,,31.615573,-84.130002,True,336-266-5180,gspence50@yahoo.com,,1260
